Close,Volume,12-Month Inflation,Mean,Unemployment,Interest rates
166.0,816000,9.48,122.4471,4.9,8.75
166.0,1169300,9.48,122.3765,4.9,8.75
165.5,7500,9.48,122.3353,4.9,8.75
166.5,14100,9.48,122.2794,4.9,8.75
166.0,450200,9.48,122.2294,4.9,8.75
166.0,450200,9.48,122.2294,4.9,8.75
166.5,9800,9.48,122.1824,4.9,8.75
166.5,630900,9.48,122.1265,4.9,8.75
166.0,69900,9.48,122.0794,4.9,8.75
166.0,69900,9.48,122.0794,4.9,8.75
167.0,193500,9.48,122.0294,4.9,8.75
164.25,209600,9.48,121.9794,4.9,8.75
163.0,323400,9.48,121.9294,4.9,8.75
163.0,84100,9.48,121.8971,4.9,8.75
161.0,4400,9.48,121.8265,4.9,8.75
159.0,42700,9.48,121.7824,4.9,8.75
159.0,72500,9.48,121.7382,4.9,8.75
157.0,525500,9.48,121.6706,4.9,8.75
157.0,525500,9.48,121.6706,4.9,8.75
159.0,82600,9.48,121.6118,4.9,8.75
150.0,74800,9.48,121.5382,4.9,8.75
163.0,15600,9.48,121.4971,4.9,8.75
165.0,7600,9.48,121.4529,4.9,8.75
165.0,52700,9.48,121.4147,4.9,8.75
167.0,203400,9.48,121.3794,4.9,8.75
167.0,34100,9.59,121.3324,4.9,8.25
167.0,34100,9.59,121.3324,4.9,8.25
167.0,34100,9.59,121.3324,4.9,8.25
167.0,34100,9.59,121.3324,4.9,8.25
167.0,34100,9.59,121.3324,4.9,8.25
168.0,39200,9.59,121.3118,4.9,8.25
168.0,39200,9.59,121.3118,4.9,8.25
168.0,39200,9.59,121.3118,4.9,8.25
168.0,39200,9.59,121.3118,4.9,8.25
168.0,39200,9.59,121.3118,4.9,8.25
168.0,39200,9.59,121.3118,4.9,8.25
168.0,39200,9.59,121.3118,4.9,8.25
168.0,39200,9.59,121.3118,4.9,8.25
167.5,6300,9.59,121.2735,4.9,8.25
168.0,128500,9.59,121.2324,4.9,8.25
168.0,128500,9.59,121.2324,4.9,8.25
168.0,128500,9.59,121.2324,4.9,8.25
168.0,128500,9.59,121.2324,4.9,8.25
168.0,128500,9.59,121.2324,4.9,8.25
167.5,157400,9.59,121.1941,4.9,8.25
169.0,12200,9.59,121.1676,4.9,8.25
170.0,15700,9.59,121.1353,4.9,8.25
169.5,92300,9.59,121.1059,4.9,8.25
167.5,404300,9.59,121.0706,4.9,8.25
170.0,459500,9.59,121.0306,4.9,8.25
171.0,370600,9.59,120.9735,4.9,8.25
171.0,370600,9.59,120.9735,4.9,8.25
138.0,95500,9.59,120.9353,4.9,8.25
138.0,8300,9.59,120.9118,4.9,8.25
138.0,8300,9.59,120.9118,4.9,8.25
137.0,18200,9.59,120.8647,4.9,8.25
140.0,320000,9.59,120.85,4.9,8.25
138.0,408400,9.59,120.8235,4.9,8.25
138.0,408400,9.59,120.8235,4.9,8.25
135.0,7600,9.59,120.8059,4.9,8.25
142.0,20500,9.59,120.7882,4.9,8.25
142.0,20500,9.59,120.7882,4.9,8.25
142.0,20500,9.59,120.7882,4.9,8.25
142.0,20500,9.59,120.7882,4.9,8.25
145.0,700,9.59,120.7765,4.9,8.25
145.0,700,9.59,120.7765,4.9,8.25
142.0,29800,9.18,120.7324,5.3,8.25
142.0,23700,9.18,120.6971,5.3,8.25
143.0,31800,9.18,120.6735,5.3,8.25
145.0,4800,9.18,120.6235,5.3,8.25
145.0,115700,9.18,120.5971,5.3,8.25
144.0,80200,9.18,120.56,5.3,8.25
142.0,325700,9.18,120.5424,5.3,8.25
142.0,213300,9.18,120.4982,5.3,8.25
142.0,213300,9.18,120.4982,5.3,8.25
142.0,213300,9.18,120.4982,5.3,8.25
142.0,160600,9.18,120.4559,5.3,8.25
142.0,160600,9.18,120.4559,5.3,8.25
142.0,160600,9.18,120.4559,5.3,8.25
142.0,160600,9.18,120.4559,5.3,8.25
142.0,160600,9.18,120.4559,5.3,8.25
142.0,160600,9.18,120.4559,5.3,8.25
148.0,534400,9.18,120.4294,5.3,8.25
148.0,69800,9.18,120.4106,5.3,8.25
148.5,29500,9.18,120.4118,5.3,8.25
153.0,299700,9.18,120.3706,5.3,8.25
152.0,512600,9.18,120.3353,5.3,8.25
153.0,222100,9.18,120.3059,5.3,8.25
153.75,147500,9.18,120.2824,5.3,8.25
158.0,6600,9.18,120.2618,5.3,8.25
157.0,1000,9.18,120.2206,5.3,8.25
155.25,210600,9.18,120.1847,5.3,8.25
155.75,61200,9.18,120.1176,5.3,8.25
151.0,412200,9.18,120.0529,5.3,8.25
150.75,5900,8.53,120.0129,5.3,7.5
153.0,74600,8.53,119.9794,5.3,7.5
153.0,185700,8.53,119.9294,5.3,7.5
150.0,168200,8.53,119.9059,5.3,7.5
153.75,5400,8.53,119.8576,5.3,7.5
153.0,13800,8.53,119.8029,5.3,7.5
153.5,90800,8.53,119.7206,5.3,7.5
157.0,900,8.53,119.6294,5.3,7.5
154.25,383300,8.53,119.5735,5.3,7.5
157.0,6100,8.53,119.4735,5.3,7.5
157.0,51600,8.53,119.45,5.3,7.5
155.0,57300,8.53,119.4147,5.3,7.5
157.0,64600,8.53,119.3559,5.3,7.5
157.75,9300,8.53,119.3118,5.3,7.5
155.0,25600,8.53,119.2412,5.3,7.5
159.75,73100,8.53,119.1735,5.3,7.5
155.5,39700,8.53,119.1265,5.3,7.5
155.0,134300,8.53,119.0912,5.3,7.5
155.0,674300,8.53,119.0324,5.3,7.5
154.0,4100,8.53,118.9941,5.3,7.5
157.0,190000,8.53,118.9118,5.3,7.5
154.5,319000,8.53,118.85,5.3,7.5
154.5,319000,8.53,118.85,5.3,7.5
156.0,186400,8.32,118.8,5.3,7.5
154.0,39100,8.32,118.7588,5.3,7.5
145.0,82400,8.32,118.7176,5.3,7.5
140.5,25400,8.32,118.6588,5.3,7.5
143.0,9000,8.32,118.6206,5.3,7.5
143.75,5800,8.32,118.5706,5.3,7.5
143.75,5800,8.32,118.5706,5.3,7.5
142.0,147000,8.32,118.5206,5.3,7.5
142.0,147000,8.32,118.5206,5.3,7.5
140.0,581700,8.32,118.4529,5.3,7.5
138.0,1300,8.32,118.3882,5.3,7.5
137.25,95800,8.32,118.3324,5.3,7.5
140.0,12100,8.32,118.2718,5.3,7.5
140.0,8700,8.32,118.2306,5.3,7.5
140.0,94800,8.32,118.1794,5.3,7.5
140.0,12600,8.32,118.1324,5.3,7.5
140.0,6400,8.32,118.0706,5.3,7.5
140.0,11700,8.32,118.0324,5.3,7.5
138.0,30600,8.32,117.9941,5.3,7.5
139.0,22000,8.32,117.9529,5.3,7.5
140.0,12200,8.32,117.8971,5.3,7.5
140.0,1022000,8.32,117.8735,5.3,7.5
136.0,6700,7.91,117.8324,5.8,7.5
131.25,546400,7.91,117.7912,5.8,7.5
121.0,569700,7.91,117.7029,5.8,7.5
115.0,2854500,7.91,117.6941,5.8,7.5
114.75,377900,7.91,117.6559,5.8,7.5
118.0,265100,7.91,117.5706,5.8,7.5
119.0,133900,7.91,117.5059,5.8,7.5
118.75,429200,7.91,117.4353,5.8,7.5
123.0,16000,7.91,117.3971,5.8,7.5
124.75,84100,7.91,117.3265,5.8,7.5
124.75,808800,7.91,117.2853,5.8,7.5
130.0,18400,7.91,117.2353,5.8,7.5
129.75,92400,7.91,117.1676,5.8,7.5
130.0,307700,7.91,117.1,5.8,7.5
133.0,251900,7.91,117.0471,5.8,7.5
135.0,107100,7.91,117.01,5.8,7.5
138.75,82000,7.91,116.95,5.8,7.5
140.0,20300,7.91,116.9,5.8,7.5
139.75,5600,7.91,116.8482,5.8,7.5
140.0,16900,7.91,116.8306,5.8,7.5
140.0,17700,7.91,116.81,5.8,7.5
141.0,445500,7.08,116.7382,5.8,7.5
141.5,144600,7.08,116.7147,5.8,7.5
141.25,701900,7.08,116.6868,5.8,7.5
142.0,205100,7.08,116.6165,5.8,7.5
141.0,873200,7.08,116.5794,5.8,7.5
141.25,3153500,7.08,116.5176,5.8,7.5
140.0,758700,7.08,116.4706,5.8,7.5
140.0,325100,7.08,116.4059,5.8,7.5
140.0,31700,7.08,116.3735,5.8,7.5
140.0,204700,7.08,116.3176,5.8,7.5
142.0,17700,7.08,116.2441,5.8,7.5
142.5,510500,7.08,116.1735,5.8,7.5
142.5,14400,7.08,116.1235,5.8,7.5
141.0,2800,7.08,116.0971,5.8,7.5
141.0,2800,7.08,116.0971,5.8,7.5
140.0,21800,7.08,116.0676,5.8,7.5
140.0,350000,7.08,115.9959,5.8,7.5
140.0,548900,7.08,115.9459,5.8,7.5
139.0,1349400,7.08,115.9047,5.8,7.5
140.0,16400,7.08,115.8441,5.8,7.5
143.0,124600,7.08,115.8059,5.8,7.5
144.0,11300,6.47,115.7735,5.8,7.5
144.0,11300,6.47,115.7735,5.8,7.5
144.0,11300,6.47,115.7735,5.8,7.5
144.0,12900,6.47,115.7412,5.8,7.5
145.0,129700,6.47,115.6971,5.8,7.5
145.0,129700,6.47,115.6971,5.8,7.5
145.5,45200,6.47,115.6529,5.8,7.5
144.0,53500,6.47,115.5971,5.8,7.5
146.0,162800,6.47,115.5441,5.8,7.5
149.0,51900,6.47,115.5059,5.8,7.5
146.0,11100,6.47,115.4847,5.8,7.5
150.0,50400,6.47,115.4382,5.8,7.5
149.5,215000,6.47,115.4088,5.8,7.5
149.0,27800,6.47,115.3765,5.8,7.5
149.0,27800,6.47,115.3765,5.8,7.5
149.5,10800,6.47,115.3324,5.8,7.5
149.5,10800,6.47,115.3324,5.8,7.5
149.5,10800,6.47,115.3324,5.8,7.5
150.0,13600,6.47,115.2882,5.8,7.5
150.0,332600,6.47,115.1941,5.8,7.5
151.75,700,6.47,115.1206,5.8,7.5
151.0,13100,6.47,115.0969,5.8,7.5
150.0,203100,6.47,115.0375,5.8,7.5
154.0,51400,6.47,114.995,5.8,7.5
150.0,151900,5.56,114.9513,5.5,7.0
150.0,4600,5.56,114.8731,5.5,7.0
150.0,23600,5.56,114.825,5.5,7.0
152.5,74500,5.56,114.7529,5.5,7.0
150.0,182300,5.56,114.6853,5.5,7.0
149.5,409900,5.56,114.6,5.5,7.0
149.0,436600,5.56,114.4971,5.5,7.0
148.0,353300,5.56,114.4353,5.5,7.0
150.0,275900,5.56,114.3953,5.5,7.0
150.0,38900,5.56,114.3806,5.5,7.0
150.0,94300,5.56,114.3144,5.5,7.0
149.75,10800,5.56,114.2865,5.5,7.0
150.0,131500,5.56,114.2324,5.5,7.0
150.0,78000,5.56,114.1853,5.5,7.0
150.0,102800,5.56,114.1794,5.5,7.0
150.0,169700,5.56,114.1353,5.5,7.0
155.0,21600,5.56,114.0753,5.5,7.0
155.0,21600,5.56,114.0753,5.5,7.0
155.0,21600,5.56,114.0753,5.5,7.0
156.5,2100,5.56,114.0129,5.5,7.0
159.0,6500,5.56,113.9471,5.5,7.0
156.25,401300,5.56,113.9147,5.5,7.0
157.0,324500,5.56,113.8894,5.5,7.0
156.25,223500,5.56,113.8529,5.5,7.0
157.5,52400,5.56,113.8412,5.5,7.0
160.0,27600,5.08,113.8353,5.5,7.0
159.5,227900,5.08,113.8206,5.5,7.0
160.0,379200,5.08,113.8,5.5,7.0
160.0,7900,5.08,113.7424,5.5,7.0
162.0,1061000,5.08,113.6941,5.5,7.0
162.25,21000,5.08,113.6882,5.5,7.0
163.0,237300,5.08,113.6735,5.5,7.0
163.0,486800,5.08,113.6382,5.5,7.0
162.0,27000,5.08,113.6353,5.5,7.0
161.0,305200,5.08,113.6294,5.5,7.0
159.0,2500,5.08,113.6265,5.5,7.0
160.0,936900,5.08,113.6265,5.5,7.0
163.5,38200,5.08,113.6265,5.5,7.0
164.0,164600,5.08,113.6265,5.5,7.0
164.0,164600,5.08,113.6265,5.5,7.0
162.75,9200,5.08,113.6206,5.5,7.0
162.0,3700,5.08,113.6088,5.5,7.0
163.0,2200,5.08,113.6029,5.5,7.0
164.75,267700,5.08,113.5865,5.5,7.0
165.0,1500,5.08,113.5765,5.5,7.0
164.0,172300,5.08,113.5765,5.5,7.0
165.0,874800,5.39,113.5735,5.5,7.0
162.0,2022800,5.39,113.5706,5.5,7.0
155.0,1216000,5.39,113.5471,5.5,7.0
155.0,1216000,5.39,113.5471,5.5,7.0
156.0,1100,5.39,113.5471,5.5,7.0
157.0,13700,5.39,113.5382,5.5,7.0
159.0,26800,5.39,113.5294,5.5,7.0
159.0,2600,5.39,113.5176,5.5,7.0
157.0,4000,5.39,113.5,5.5,7.0
155.0,1600,5.39,113.4676,5.5,7.0
159.5,17000,5.39,113.4147,5.5,7.0
159.0,1700,5.39,113.3941,5.5,7.0
154.0,135700,5.39,113.3676,5.5,7.0
152.25,847800,5.39,113.3329,5.5,7.0
160.0,8300,5.39,113.3118,5.5,7.0
161.0,100,5.39,113.2765,5.5,7.0
160.0,9100,5.39,113.2382,5.5,7.0
164.25,3200,5.39,113.2206,5.5,7.0
162.0,2800,5.39,113.1853,5.5,7.0
160.0,900,5.39,113.1735,5.5,7.0
165.0,87200,5.39,113.1559,5.5,7.0
165.5,1000,5.39,113.1382,5.5,7.0
166.0,144700,5.73,113.1412,5.5,7.0
165.0,50700,5.73,113.1265,5.5,7.0
166.0,3400,5.73,113.1059,5.5,7.0
168.0,560400,5.73,113.1,5.5,7.0
167.0,675800,5.73,113.0794,5.5,7.0
165.0,186600,5.73,113.0618,5.5,7.0
165.25,163700,5.73,113.0471,5.5,7.0
162.0,71500,5.73,113.0441,5.5,7.0
155.0,163200,5.73,113.0265,5.5,7.0
155.0,2816500,5.73,113.0059,5.5,7.0
150.0,114700,5.73,112.9559,5.5,7.0
148.5,106300,5.73,112.9235,5.5,7.0
149.0,113300,5.73,112.9147,5.5,7.0
150.0,28300,5.73,112.8876,5.5,7.0
150.0,736300,5.73,112.8571,5.5,7.0
149.0,576700,5.73,112.8088,5.5,7.0
148.5,30200,5.73,112.7059,5.5,7.0
150.0,34200,5.73,112.6735,5.5,7.0
149.75,248700,5.73,112.6265,5.5,7.0
150.0,230600,5.73,112.5647,5.5,7.0
151.75,49400,5.73,112.5235,5.5,7.0
152.0,253100,5.8,112.4882,5.5,7.0
154.0,16200,5.8,112.4441,5.5,7.0
155.0,8700,5.8,112.3853,5.5,7.0
155.0,556300,5.8,112.3647,5.5,7.0
155.0,326500,5.8,112.35,5.5,7.0
155.0,326500,5.8,112.35,5.5,7.0
155.0,326500,5.8,112.35,5.5,7.0
155.0,326500,5.8,112.35,5.5,7.0
158.0,10300,5.8,112.2882,5.5,7.0
157.0,281700,5.8,112.2529,5.5,7.0
157.0,152900,5.8,112.1824,5.5,7.0
159.0,2400,5.8,112.1088,5.5,7.0
159.0,109800,5.8,112.0118,5.5,7.0
161.0,19100,5.8,111.9735,5.5,7.0
159.5,759700,5.8,111.9118,5.5,7.0
162.0,659400,5.8,111.8147,5.5,7.0
160.25,234600,5.8,111.7735,5.5,7.0
164.0,155400,5.8,111.7,5.5,7.0
162.0,204100,5.8,111.6541,5.5,7.0
164.0,50300,5.8,111.5941,5.5,7.0
169.0,60800,5.8,111.5471,5.5,7.0
169.0,13200,5.8,111.4382,5.5,7.0
170.0,251000,5.8,111.3559,5.5,7.0
169.0,127600,5.8,111.2941,5.5,7.0
166.0,146900,5.8,111.2441,5.5,7.0
167.0,76100,6.45,111.2147,5.5,7.0
166.0,1096900,6.45,111.1529,5.5,7.0
166.0,118600,6.45,111.1471,5.5,7.0
166.0,180300,6.45,111.1265,5.5,7.0
167.0,4800,6.45,111.0853,5.5,7.0
169.0,76500,6.45,111.0559,5.5,7.0
170.0,4000300,6.45,111.0176,5.5,7.0
165.0,533500,6.45,110.9118,5.5,7.0
165.0,300100,6.45,110.8941,5.5,7.0
165.0,319900,6.45,110.8676,5.5,7.0
163.0,292100,6.45,110.8106,5.5,7.0
163.0,19400,6.45,110.7694,5.5,7.0
162.0,1095200,6.45,110.7371,5.5,7.0
164.75,10100,6.45,110.7165,5.5,7.0
166.75,28200,6.45,110.6929,5.5,7.0
166.75,28200,6.45,110.6929,5.5,7.0
166.0,441800,6.45,110.6194,5.5,7.0
166.0,441800,6.45,110.6194,5.5,7.0
165.5,212100,6.45,110.5529,5.5,7.0
170.0,7800,6.45,110.5088,5.5,7.0
172.0,1000,6.45,110.4947,5.5,7.0
170.25,12900,6.91,110.4859,5.55,7.0
172.0,1615800,6.91,110.4494,5.55,7.0
174.0,7100,6.91,110.4018,5.55,7.0
173.75,3800,6.91,110.3824,5.55,7.0
174.75,2600,6.91,110.3765,5.55,7.0
173.5,415200,6.91,110.3882,5.55,7.0
173.5,14300,6.91,110.2765,5.55,7.0
173.5,14300,6.91,110.2765,5.55,7.0
174.0,3207400,6.91,110.1971,5.55,7.0
175.0,229500,6.91,110.1659,5.55,7.0
176.0,20500,6.91,110.0941,5.55,7.0
175.0,19200,6.91,110.0294,5.55,7.0
175.0,51600,6.91,109.9441,5.55,7.0
175.0,532900,6.91,109.8529,5.55,7.0
174.75,28800,6.91,109.8676,5.55,7.0
175.0,128100,6.91,109.8735,5.55,7.0
175.0,66800,6.91,110.0988,5.55,7.0
175.0,153800,6.91,110.08,5.55,7.0
175.0,6600,6.91,110.0512,5.55,7.0
171.0,4100,6.91,110.0306,5.55,7.0
175.5,500700,6.91,109.9865,5.55,7.0
175.5,37600,6.91,109.9335,5.55,7.0
177.0,15600,6.91,109.8894,5.55,7.0
175.25,287900,6.57,109.8718,5.55,7.0
175.25,287900,6.57,109.8718,5.55,7.0
179.0,2100,6.57,109.8182,5.55,7.0
179.0,2100,6.57,109.8182,5.55,7.0
179.0,2100,6.57,109.8182,5.55,7.0
179.0,2100,6.57,109.8182,5.55,7.0
179.0,2100,6.57,109.8182,5.55,7.0
179.0,55300,6.57,109.7776,5.55,7.0
179.0,55300,6.57,109.7776,5.55,7.0
179.0,55300,6.57,109.7776,5.55,7.0
179.0,55300,6.57,109.7776,5.55,7.0
176.0,77500,6.57,109.7059,5.55,7.0
175.0,78000,6.57,109.6324,5.55,7.0
178.5,260900,6.57,109.5982,5.55,7.0
180.0,41800,6.57,109.5529,5.55,7.0
180.0,467800,6.57,109.5324,5.55,7.0
180.0,61500,6.57,109.4853,5.55,7.0
180.0,718600,6.57,109.4176,5.55,7.0
179.5,5066600,6.57,109.3588,5.55,7.0
177.0,801700,6.57,109.2559,5.55,7.0
179.0,100500,6.57,109.1971,5.55,7.0
179.5,131300,6.57,109.1353,5.55,7.0
179.5,358400,6.57,109.0176,5.55,7.0
179.0,37400,6.57,108.8382,5.55,7.0
175.0,56800,6.57,108.7688,5.55,7.0
179.0,435300,6.57,108.7241,5.55,7.0
178.0,21400,6.57,108.6735,5.55,7.0
180.0,64400,6.57,108.6471,5.55,7.0
180.0,214400,6.57,108.6324,5.55,7.0
182.0,4600,6.57,108.6265,5.55,7.0
182.0,4600,6.57,108.6265,5.55,7.0
182.0,4600,6.57,108.6265,5.55,7.0
182.0,4600,6.57,108.6265,5.55,7.0
182.0,4600,6.57,108.6265,5.55,7.0
182.0,4600,6.57,108.6265,5.55,7.0
182.0,4600,6.57,108.6265,5.55,7.0
182.0,4600,6.57,108.6265,5.55,7.0
182.0,4600,6.57,108.6265,5.55,7.0
182.0,79500,6.55,108.6088,5.55,7.0
185.0,320200,6.55,108.5912,5.55,7.0
184.0,20100,6.55,108.5206,5.55,7.0
184.0,893500,6.55,108.4941,5.55,7.0
185.0,7200,6.55,108.2941,5.55,7.0
187.0,19300,6.55,108.2,5.55,7.0
187.75,140000,6.55,108.2,5.55,7.0
183.0,13000,6.55,108.2,5.55,7.0
188.0,6100,6.55,108.2,5.55,7.0
182.0,3400,6.55,108.1882,5.55,7.0
188.0,3100,6.55,108.0324,5.55,7.0
187.5,224200,6.55,107.9824,5.55,7.0
188.5,44400,6.55,107.95,5.55,7.0
188.0,46000,6.55,107.95,5.55,7.0
187.5,2311600,6.55,107.95,5.55,7.0
185.25,394300,6.55,107.95,5.55,7.0
185.5,8000,6.55,107.95,5.55,7.0
184.75,11900,6.55,107.95,5.55,7.0
185.0,3900,6.55,107.9441,5.55,7.0
181.0,179400,6.55,107.9529,5.55,7.0
180.0,6600,6.55,107.9206,5.55,7.0
183.0,66000,6.32,107.85,5.58,7.0
180.0,75800,6.32,107.7824,5.58,7.0
184.75,437700,6.32,107.75,5.58,7.0
180.0,191800,6.32,107.7529,5.58,7.0
180.0,191800,6.32,107.7529,5.58,7.0
180.0,107600,6.32,107.7706,5.58,7.0
185.0,52400,6.32,107.7971,5.58,7.0
188.75,598700,6.32,107.8,5.58,7.0
189.0,168700,6.32,107.8,5.58,7.0
177.0,108400,6.32,107.8,5.58,7.0
194.0,1131900,6.32,107.7971,5.58,7.0
191.0,74200,6.32,107.7706,5.58,7.0
190.25,40900,6.32,107.7935,5.58,7.0
190.0,527900,6.32,107.8006,5.58,7.0
190.0,30600,6.32,107.9,5.58,7.0
190.25,965300,6.32,107.9029,5.58,7.0
190.25,965300,6.32,107.9029,5.58,7.0
190.25,965300,6.32,107.9029,5.58,7.0
190.25,965300,6.32,107.9029,5.58,7.0
190.25,965300,6.32,107.9029,5.58,7.0
190.0,354300,6.32,107.95,5.58,7.0
190.75,161700,6.32,107.9,5.58,7.0
188.0,1395100,6.32,107.8382,5.58,7.0
190.0,105400,6.32,107.7997,5.58,7.0
190.0,313100,6.32,107.7324,5.58,7.0
190.0,2031400,6.32,107.6941,5.58,7.0
185.25,79900,5.87,107.5912,5.58,7.0
188.0,20000,5.87,107.5382,5.58,7.0
186.0,2984100,5.87,107.5735,5.58,7.0
180.0,9800,5.87,107.7353,5.58,7.0
181.0,204500,5.87,108.0235,5.58,7.0
180.0,1361500,5.87,108.2382,5.58,7.0
174.0,190700,5.87,108.2294,5.58,7.0
173.0,136300,5.87,107.9235,5.58,7.0
172.75,42300,5.87,107.5224,5.58,7.0
172.5,227200,5.87,107.2824,5.58,7.0
172.0,168400,5.87,107.1735,5.58,7.0
173.0,214600,5.87,107.0235,5.58,7.0
171.75,10200,5.87,106.7971,5.58,7.0
173.0,486500,5.87,106.5382,5.58,7.0
171.75,51800,5.87,106.7353,5.58,7.0
172.0,1700,5.87,106.8588,5.58,7.0
172.0,1700,5.87,106.8588,5.58,7.0
172.0,1700,5.87,106.8588,5.58,7.0
172.0,364000,5.87,106.9794,5.58,7.0
170.0,1400,5.87,107.2559,5.58,7.0
170.0,84000,5.87,107.7147,5.58,7.0
171.5,20900,5.87,107.8441,5.58,7.0
168.25,64400,5.76,107.8441,5.58,7.0
172.0,13100,5.76,107.8382,5.58,7.0
169.0,32000,5.76,107.8471,5.58,7.0
165.0,2900,5.76,108.1,5.58,7.0
168.0,1900,5.76,108.5353,5.58,7.0
170.0,132400,5.76,108.5265,5.58,7.0
170.0,326500,5.76,108.4206,5.58,7.0
170.0,254300,5.76,108.1118,5.58,7.0
170.0,64600,5.76,107.9488,5.58,7.0
173.0,800,5.76,107.4929,5.58,7.0
171.0,82400,5.76,107.06,5.58,7.0
170.25,133200,5.76,106.8059,5.58,7.0
170.0,13500,5.76,106.8971,5.58,7.0
170.0,2009100,5.76,107.1,5.58,7.0
164.0,383500,5.76,107.2882,5.58,7.0
164.0,6700,5.76,107.9706,5.58,7.0
164.0,38400,5.76,108.2412,5.58,7.0
158.0,988300,5.76,108.6029,5.58,7.0
158.0,599800,5.76,108.9218,5.58,7.0
158.0,825100,5.76,109.35,5.58,7.0
156.25,147300,5.9,109.5118,5.6,7.0
156.5,1755300,5.9,109.7176,5.6,7.0
155.25,326400,5.9,109.7529,5.6,7.0
167.5,35200,5.9,109.7853,5.6,7.0
168.0,269700,5.9,109.8147,5.6,7.0
169.5,129600,5.9,109.85,5.6,7.0
169.0,222300,5.9,109.8588,5.6,7.0
168.0,95700,5.9,109.8559,5.6,7.0
170.5,38600,5.9,109.8576,5.6,7.0
170.0,8700,5.9,109.7971,5.6,7.0
172.0,22200,5.9,109.6941,5.6,7.0
175.0,726700,5.9,109.6547,5.6,7.0
175.0,726700,5.9,109.6547,5.6,7.0
175.0,726700,5.9,109.6547,5.6,7.0
175.25,563100,5.9,109.6488,5.6,7.0
175.5,483000,5.9,109.6488,5.6,7.0
177.0,1022400,5.9,109.6488,5.6,7.0
175.0,1405100,5.9,109.6488,5.6,7.0
172.0,86500,5.9,109.6488,5.6,7.0
167.25,19100,5.9,109.64,5.6,7.0
169.0,15200,5.9,109.6518,5.6,7.0
166.25,603600,5.9,109.6941,5.6,7.0
167.25,166100,5.9,109.8,5.6,7.0
166.5,42900,5.9,109.8,5.6,7.0
169.0,433300,5.9,109.8029,5.6,7.0
168.0,224600,5.78,109.8,5.6,7.0
165.25,825000,5.78,109.7676,5.6,7.0
167.0,399600,5.78,109.7015,5.6,7.0
169.25,442100,5.78,109.6,5.6,7.0
169.0,47300,5.78,109.5971,5.6,7.0
170.0,541400,5.78,109.55,5.6,7.0
161.5,250200,5.78,109.5471,5.6,7.0
161.5,250200,5.78,109.5471,5.6,7.0
173.0,965100,5.78,109.4588,5.6,7.0
174.0,378700,5.78,109.45,5.6,7.0
175.0,170800,5.78,109.4471,5.6,7.0
175.0,450400,5.78,109.4429,5.6,7.0
176.0,836200,5.78,109.4512,5.6,7.0
176.0,902400,5.78,109.5518,5.6,7.0
170.75,53700,5.78,109.6441,5.6,7.0
170.0,80200,5.78,109.6559,5.6,7.0
166.0,222900,5.78,109.8206,5.6,7.0
163.0,110700,5.78,109.8647,5.6,7.0
160.0,163800,5.78,110.0071,5.6,7.0
155.0,13800,5.78,110.1471,5.6,7.0
152.0,21200,5.78,110.15,5.6,7.0
150.0,396200,5.69,110.1441,5.6,7.0
152.0,7800,5.69,110.1482,5.6,7.0
149.0,30500,5.69,110.1,5.6,7.0
148.0,99000,5.69,110.0941,5.6,7.0
149.0,276200,5.69,110.0235,5.6,7.0
150.0,16300,5.69,109.8088,5.6,7.0
150.0,350100,5.69,110.1853,5.6,7.0
150.0,60100,5.69,110.1829,5.6,7.0
151.0,534200,5.69,110.1029,5.6,7.0
151.0,39500,5.69,110.0729,5.6,7.0
151.0,15000,5.69,110.1,5.6,7.0
151.0,48900,5.69,109.9706,5.6,7.0
150.5,318500,5.69,109.6682,5.6,7.0
154.0,4600,5.69,109.5471,5.6,7.0
154.5,77900,5.69,109.55,5.6,7.0
155.0,118400,5.69,109.55,5.6,7.0
158.0,300,5.69,109.4718,5.6,7.0
158.0,8400,5.69,109.3794,5.6,7.0
154.0,6200,5.69,109.2853,5.6,7.0
154.0,168800,5.69,109.2165,5.6,7.0
156.0,71700,5.62,109.1718,5.64,7.0
154.0,37300,5.62,109.0353,5.64,7.0
153.0,11200,5.62,108.7694,5.64,7.0
154.0,3200,5.62,108.7676,5.64,7.0
156.0,313600,5.62,108.7882,5.64,7.0
155.0,18400,5.62,109.4441,5.64,7.0
150.5,156600,5.62,111.0382,5.64,7.0
150.5,156600,5.62,111.0382,5.64,7.0
150.0,87300,5.62,111.4453,5.64,7.0
150.25,70200,5.62,111.5718,5.64,7.0
151.0,424600,5.62,111.5912,5.64,7.0
150.0,457800,5.62,111.5871,5.64,7.0
151.5,265400,5.62,111.5635,5.64,7.0
152.0,55100,5.62,111.5276,5.64,7.0
154.75,30200,5.62,111.4812,5.64,7.0
155.0,1200,5.62,111.4388,5.64,7.0
155.0,1600,5.62,111.41,5.64,7.0
152.75,676400,5.62,111.3971,5.64,7.0
154.0,1900,5.62,111.1318,5.64,7.0
154.0,1900,5.62,111.1318,5.64,7.0
154.0,1900,5.62,111.1318,5.64,7.0
154.5,247800,5.62,111.0618,5.64,7.0
154.5,247800,5.62,111.0618,5.64,7.0
154.5,247800,5.62,111.0618,5.64,7.0
154.5,247800,5.62,111.0618,5.64,7.0
154.5,247800,5.62,111.0618,5.64,7.0
153.75,61100,5.62,110.6694,5.64,7.0
